name,id,top_category,rating,review_count,postal_code
,,,,,
Best Chinese Restaurant,best-chinese-restaurant-bronx,chinese,4,14,10475
,,,,,
Pelham Bay Diner,pelham-bay-diner-bronx,diners,2,99,10469
,,,,,
TGI Fridays,tgi-fridays-bronx,tradamerican,2,94,10469
,,,,,
Cooyah Restaurant,cooyah-restaurant-new-york,caribbean,3.5,6,10469
,,,,,
Ultimate Grill,ultimate-grill-bronx-2,caribbean,3,28,10469
,,,,,
Mario's Pizzeria,marios-pizzeria-bronx,pizza,4.5,16,10466
,,,,,
Susan Lawrence Gourmet Foods,susan-lawrence-gourmet-foods-chappaqua,catering,3.5,33,10514
,,,,,
Chappaqua Station,chappaqua-station-chappaqua,tradamerican,4.5,20,10514
,,,,,
Local,local-chappaqua,icecream,4,24,10514
,,,,,
A S Fine Foods & Deli of Millwood,a-s-fine-foods-and-deli-of-millwood-millwood,delis,4.5,15,10546
,,,,,
Rocky's Millwood Deli,rockys-millwood-deli-millwood,delis,4,109,10546
,,,,,
North State Pizza,north-state-pizza-briarcliff-manor-2,pizza,4.5,32,10510
,,,,,
Maya Riviera Bar & Restaurant,maya-riviera-bar-and-restaurant-briarcliff-manor,mexican,4.5,58,10510
,,,,,
Pony Express,pony-express-pleasantville,tradamerican,3,71,10570
,,,,,
Sundance Deli,sundance-deli-pleasantville,delis,4.5,79,10570
,,,,,
Frank and Joe's Deli of Pleasantville,frank-and-joes-deli-of-pleasantville-pleasantville,delis,4.5,30,10570
,,,,,
Riviera,riviera-pleasantville,italian,4,13,10570
,,,,,
Lou's Hot Dogs & More,lous-hot-dogs-and-more-pleasantville,hotdog,5,4,10570
,,,,,
Little Mumbai Market,little-mumbai-market-pleasantville,indpak,4.5,87,10570
,,,,,
Jean-Jacques Culinary Creations,jean-jacques-culinary-creations-pleasantville-2,cafes,3.5,68,10570
,,,,,
Dai Sushi,dai-sushi-pleasantville-2,sushi,4.5,41,10570
,,,,,
105-Ten Bar & Grill,105-ten-bar-and-grill-briarcliff-manor,bars,3.5,88,10510
,,,,,
Wood and Fire,wood-and-fire-pleasantville,pizza,3.5,101,10570
,,,,,
Moonbean Cafe,moonbean-cafe-briarcliff-manor,cafes,4,24,10510
,,,,,
Ji Ki Japanese Sweets & Cuisine,ji-ki-japanese-sweets-and-cuisine-briarcliff-manor,japanese,4.5,33,10510
,,,,,
Good Food,good-food-briarcliff-manor-2,creperies,4.5,52,10510
,,,,,
Little Kitchen,little-kitchen-mamaroneck,chinese,3.5,56,10543
,,,,,
Bar'Lees Wine & Whisky Bar,barlees-wine-and-whisky-bar-mamaroneck,wine_bars,4.5,44,10543
,,,,,
Northeast Oyster Co.,northeast-oyster-co-mamaroneck,seafood,5,40,10543
,,,,,
Red Plum,red-plum-mamaroneck,asianfusion,4,122,10543
,,,,,
Cosmo & Alex Pisano Bros,cosmo-and-alex-pisano-bros-mamaroneck,delis,4.5,16,10543
,,,,,
Sedona Taphouse,sedona-taphouse-mamaroneck,tradamerican,3.5,64,10543
,,,,,
Greenlife,greenlife-mamaroneck,salad,4,40,10543
,,,,,
Sal's Pizzeria,sals-pizzeria-mamaroneck,pizza,4,228,10543
,,,,,
SmokeHouse Tailgate Grill,smokehouse-tailgate-grill-mamaroneck,burgers,4,58,10543
,,,,,
360 American Grille,360-american-grille-mamaroneck,tradamerican,4,83,10543
,,,,,
Salsa Fresca Mexican Grill,salsa-fresca-mexican-grill-mamaroneck,mexican,3.5,39,10543
,,,,,
Smashburger,smashburger-mamaroneck-2,burgers,3,79,10543
,,,,,
Texas Chili,texas-chili-mamaroneck,newamerican,4.5,12,10543
,,,,,
Fiamma Trattoria,fiamma-trattoria-mamaroneck,italian,4,40,10543
,,,,,
Modern on the Rails,modern-on-the-rails-mamaroneck,italian,4,46,10543
,,,,,
Anthony's Delicatessen,anthonys-delicatessen-mamaroneck,delis,4.5,61,10543
,,,,,
Andrea's 25 North,andreas-25-north-mamaroneck,italian,4.5,48,10543
,,,,,
Walter's Hot Dogs,walters-hot-dogs-mamaroneck-3,hotdog,4,188,10543
,,,,,
Spicy Shallot 2,spicy-shallot-2-mamaroneck,thai,3.5,64,10543
,,,,,
Rattlesnake Jack's Southwestern Cuisine & Texas BBQ,rattlesnake-jacks-southwestern-cuisine-and-texas-bbq-harrison-2,bbq,4,52,10528
,,,,,
King's Southern Delight,kings-southern-delight-mount-vernon,sandwiches,4,12,10553
,,,,,
Jus Jerk,jus-jerk-mount-vernon,caribbean,4,24,10553
,,,,,
Poppy's Deli,poppys-deli-mount-vernon,italian,3.5,17,10550
,,,,,
Wolf's Lane Delicatessen,wolfs-lane-delicatessen-pelham,delis,4.5,8,10803
,,,,,
Rockwells,rockwells-pelham-2,tradamerican,3.5,61,10803
,,,,,
Galitos Restaurant,galitos-restaurant-mount-vernon,portuguese,4.5,9,10550
,,,,,
Bangkok City,bangkok-city-pelham,thai,4,67,10803
,,,,,
Pelham Pizza,pelham-pizza-pelham,pizza,4.5,105,10803
,,,,,
Sakura,sakura-pelham,sushi,4,35,10803
,,,,,
Prime 16,prime-16-pelham,burgers,4,44,10803
,,,,,
The Chipper Truck Cafe,the-chipper-truck-cafe-pelham,irish,5,5,10803
,,,,,
Soula's Kitchen,soulas-kitchen-pelham,greek,4,23,10803
,,,,,
Renaissance Bagel Cafe,renaissance-bagel-cafe-pelham,delis,4.5,17,10803
,,,,,
Panera Bread,panera-bread-pelham-manor,sandwiches,4.5,15,10803
,,,,,
Steam House Restaurant and lounge,steam-house-restaurant-and-lounge-mount-vernon,seafood,3,32,10550
,,,,,
Sergio's Ristorante,sergios-ristorante-pelham,italian,4.5,40,10803
,,,,,
Villa Rustica Pizzeria,villa-rustica-pizzeria-port-chester,pizza,4,26,10573
,,,,,
Longo's Park Deli,longos-park-deli-port-chester,grocery,4.5,25,10573
,,,,,
T & J's Pizza & Pasta,t-and-js-pizza-and-pasta-port-chester,pizza,4,63,10573
,,,,,
Aqui Es Santa Fe,aqui-es-santa-fe-port-chester,spanish,4.5,115,10573
,,,,,
Appetit Bistro,appetit-bistro-port-chester,french,5,31,10573
,,,,,
Taqueria La Picardia,taqueria-la-picardia-port-chester,mexican,4,79,10573
,,,,,
Salsa Picante,salsa-picante-port-chester-2,mexican,4.5,160,10573
,,,,,
Q Authentic Barbeque Restaurant & Bar,q-authentic-barbeque-restaurant-and-bar-port-chester,bbq,4,170,10573
,,,,,
Hubba's,hubbas-port-chester,hotdogs,4,90,10573
,,,,,
Vinny's Luncheonette,vinnys-luncheonette-port-chester,delis,4.5,24,10573
,,,,,
Coals,coals-port-chester,pizza,4,126,10573
,,,,,
Acuario Restaurant,acuario-restaurant-port-chester,peruvian,4,154,10573
,,,,,
Bartaco,bartaco-port-chester-3,mexican,4,723,10573
,,,,,
Famous Greek Kitchen,famous-greek-kitchen-greenwich,pizza,3.5,72,6830
,,,,,
Firehouse Deli,firehouse-deli-greenwich,meats,4.5,47,6830
,,,,,
Michael's Famous Pan Pizza & Restaurant,michaels-famous-pan-pizza-and-restaurant-port-chester,pizza,3.5,11,10573
,,,,,
Garden Catering,garden-catering-port-chester,delis,4.5,12,10573
,,,,,
"BSF - Burgers, Shakes & Fries",bsf-burgers-shakes-and-fries-greenwich,burgers,4.5,169,6830
,,,,,
Bambou,bambou-greenwich,asianfusion,4,47,6831
,,,,,
Fogama,fogama-rye,japanese,4,27,10580
,,,,,
George's Luncheonette,georges-luncheonette-yonkers,coffee,4.5,10,10701
,,,,,
Dom & Vinnie's Restaurant,dom-and-vinnies-restaurant-yonkers,pizza,4,58,10701
,,,,,
Tasty House Chinese & Japanese Asian Cuisine,tasty-house-chinese-and-japanese-asian-cuisine-yonkers,chinese,3.5,60,10704
,,,,,
La Cabana Restaurant,la-cabana-restaurant-yonkers,newamerican,5,4,10701
,,,,,
A & V Pizzeria,a-and-v-pizzeria-yonkers,pizza,4,66,10703
,,,,,
Angelo's Family Style Italian,angelos-family-style-italian-yonkers,italian,3.5,103,10710
,,,,,
Pizza In The Square,pizza-in-the-square-yonkers,pizza,4.5,26,10704
,,,,,
Mr Kold Kuts,mr-kold-kuts-yonkers,delis,4.5,23,10704
,,,,,
Yonkers Halal Fried Chicken,yonkers-halal-fried-chicken-yonkers,chicken_wings,4,35,10704
,,,,,
Tacos El Poblano,tacos-el-poblano-yonkers,mexican,4,78,10701
,,,,,
The Wedge Sandwich Shop,the-wedge-sandwich-shop-yonkers,sandwiches,4.5,21,10701
,,,,,
Tokyo Japanese Restaurant,tokyo-japanese-restaurant-yonkers,japanese,4,32,10703
,,,,,
Nawab,nawab-yonkers,indpak,4,93,10701
,,,,,
Yonkers Brewing Co.,yonkers-brewing-co-yonkers,gastropubs,4,137,10701
,,,,,
Pondfield Cafe,pondfield-cafe-bronxville,breakfast_brunch,4,56,10708
,,,,,
The Pizza Place,the-pizza-place-yonkers,pizza,4.5,53,10701
,,,,,
Yard House,yard-house-yonkers,newamerican,3.5,495,10701
,,,,,
Elevation Burger,elevation-burger-yonkers,hotdogs,3.5,130,10710
,,,,,
Dumpling + Noodle,dumpling-noodle-bronxville,noodles,3.5,150,10708
,,,,,
Xaviars on the Hudson,xaviars-on-the-hudson-yonkers,french,4,486,10701
,,,,,
Gino's Pizzeria,ginos-pizzeria-yonkers,pizza,4.5,47,10705
,,,,,
Chimi Taco Truck,chimi-taco-truck-yonkers,foodtrucks,4.5,4,10705
,,,,,
Silvio's Italian Restaurant & Pizzeria,silvios-italian-restaurant-and-pizzeria-yonkers,italian,4.5,39,10705
,,,,,
Ya Hala Restaurant,ya-hala-restaurant-yonkers,mideastern,4,72,10705
,,,,,
Nona's Pizza,nonas-pizza-bronx,italian,4,36,10471
,,,,,
Accent Thai Kitchen,accent-thai-kitchen-yonkers,thai,3.5,75,10705
,,,,,
Tomo Sushi - Grill,tomo-sushi-grill-yonkers,sushi,4,94,10705
,,,,,
Hiker's Cafe,hikers-cafe-harriman,icecream,3,1,
,,,,,
Restaurant 1915 and Blue Roof Tapas Bar,restaurant-1915-and-blue-roof-tapas-bar-highland-falls,cocktailbars,2.5,29,10928
,,,,,
Cafè 1915,cafè-1915-tomkins-cove,tradamerican,2,16,10986
,,,,,
Richie's Little Place,richies-little-place-fort-montgomery,tradamerican,4,8,10922
,,,,,
Bear Mountain Pizza & Cafe,bear-mountain-pizza-and-cafe-highland-falls-2,italian,4.5,26,10928
,,,,,
Foxes'country Deli,foxescountry-deli-highland-falls,delis,5,1,10928
,,,,,
Cafe at Rockwell Cycles,cafe-at-rockwell-cycles-fort-montgomery,coffee,5,1,10922
,,,,,
Bagel Cafe,bagel-cafe-highland-falls,donuts,3,14,10928
,,,,,
Barnstormer Barbeque,barnstormer-barbeque-fort-montgomery,bbq,4,113,10922
,,,,,
Dunkin Donuts,dunkin-donuts-cortlandt-manor-4,donuts,4,1,10567
,,,,,
Villa Barone Hilltop Manor,villa-barone-hilltop-manor-mahopac-2,catering,4,13,10541
,,,,,
AJ's Catering & Take Out,ajs-catering-and-take-out-pearl-river,catering,5,9,10965
,,,,,
Farm to Fork Chef LLC,farm-to-fork-chef-llc-elmsford-2,personalchefs,5,2,10523
,,,,,
Creative Foods Catering,creative-foods-catering-carmel,catering,5,31,10512
,,,,,
Ledley Food Service,ledley-food-service-brewster,catering,5,2,10509
,,,,,
The Great American BBQ,the-great-american-bbq-white-plains,eventplanning,5,6,10605
,,,,,
Caffe Bon,caffe-bon-greenwich-3,foodtrucks,4.5,3,6830
,,,,,
Matt Miller Culinary Productions,matt-miller-culinary-productions-port-chester,catering,5,1,10573
,,,,,
Tuthilltown Spirits Distillery,tuthilltown-spirits-distillery-gardiner,tours,4,64,12525
,,,,,
Road Grub Mobile,road-grub-mobile-westchester-2,foodtrucks,5,2,10552
,,,,,
No 1 Sushi,no-1-sushi-pearl-river-2,sushi,4,79,10965
,,,,,
Pearl River Diner,pearl-river-diner-pearl-river,diners,4,23,10965
,,,,,
Sorrento Pizza & Restaurant,sorrento-pizza-and-restaurant-pearl-river,pizza,4,28,10965
,,,,,
Luigi O'Grady's,luigi-o-gradys-pearl-river,delis,4,23,10965
,,,,,
The Brew House,the-brew-house-pearl-river,tradamerican,4,16,10965
,,,,,
Munno's Italian Import Deli,munnos-italian-import-deli-pearl-river,catering,4.5,18,10965
,,,,,
T. F. Noonan's,t-f-noonans-pearl-river,bars,3.5,34,10965
,,,,,
Defiant Brewing Company,defiant-brewing-company-pearl-river,breweries,4,215,10965
,,,,,
Hearth and Tap,hearth-and-tap-montvale,gastropubs,4,48,7645
,,,,,
Ray's Brick Oven Pizza & Restaurant,rays-brick-oven-pizza-and-restaurant-montvale,pizza,4.5,25,7646
,,,,,
Johnny Roll House,johnny-roll-house-montvale,japanese,4.5,37,7645
,,,,,
Davey's,daveys-montvale,pubs,4,82,7645
,,,,,
Jade Village,jade-village-chestnut-ridge,chinese,4,82,10977
,,,,,
Cho Cho San Sushi & Hibachi,cho-cho-san-sushi-and-hibachi-nanuet,sushi,4,123,10954
,,,,,
Pesto Italian Bistro,pesto-italian-bistro-park-ridge,italian,4.5,90,7656
,,,,,
The Nanuet Restaurant,the-nanuet-restaurant-nanuet,pizza,4,42,10954
,,,,,
Ambulance Brew House,ambulance-brew-house-nanuet,gastropubs,4,72,10954
,,,,,
Martio's Pizza,martios-pizza-nanuet,pizza,4,56,10954
,,,,,
Tua Cocina,tua-cocina-blauvelt,mexican,4,30,10913
,,,,,
El Azteca,el-azteca-park-ridge,mexican,4,94,7656
,,,,,
Portuguese Churrasqueira,portuguese-churrasqueira-spring-valley,portuguese,4,48,10977
,,,,,
El Bandido Mexican Restaurant,el-bandido-mexican-restaurant-spring-valley,mexican,4,200,10977
,,,,,
Guadalajara Restaurant,guadalajara-restaurant-spring-valley,mexican,4.5,28,10977
,,,,,
Tropical Delicacy,tropical-delicacy-spring-valley,delis,5,18,10977
,,,,,
Vietnam Restaurant,vietnam-restaurant-spring-valley,vietnamese,4,172,10977
,,,,,
Franco's Pizzeria,francos-pizzeria-nanuet-2,italian,4,52,10954
,,,,,
Smashburger,smashburger-nanuet-3,burgers,3.5,59,10954
,,,,,
Karavalli,karavalli-nanuet,indpak,4,157,10954
,,,,,
American Bulldog Coffee Roasters,american-bulldog-coffee-roasters-spring-valley,cafes,4.5,50,10977
,,,,,
Zinburger Wine & Burger Bar,zinburger-wine-and-burger-bar-nanuet,burgers,3,179,10954
,,,,,
The Dog House,the-dog-house-nanuet,hotdog,3.5,44,10954
,,,,,
iGrill,igrill-nanuet,hawaiian,4,38,10954
,,,,,
Jacqueline's On Main,jacquelines-on-main-nanuet,wine_bars,4.5,52,10954
,,,,,
Momoyama Sushi House,momoyama-sushi-house-nanuet,sushi,5,45,10954
,,,,,
Pancakes Plus,pancakes-plus-nanuet,diners,4,63,10954
,,,,,
Growler & Gill Craft Beer Bar,growler-and-gill-craft-beer-bar-nanuet,gastropubs,4.5,154,10954
,,,,,
Bombay Grill,bombay-grill-new-city,indpak,4.5,156,10956
,,,,,
Poppy's Place,poppys-place-floral-park,italian,4.5,51,11001
,,,,,
Swing the Teapot,swing-the-teapot-floral-park,musicvenues,4,154,11001
,,,,,
Pita Park,pita-park-floral-park,greek,4,76,11001
,,,,,
Floral Park Diner,floral-park-diner-floral-park-2,diners,4,71,11001
,,,,,
The Roast,the-roast-floral-park,bars,4,54,11001
,,,,,
Nancy's Restaurant,nancys-restaurant-floral-park,newamerican,4,55,11001
,,,,,
Vaccaro's Pizza,vaccaros-pizza-floral-park,pizza,4,55,11001
,,,,,
Trinity Restaurant & Bar,trinity-restaurant-and-bar-floral-park-2,tradamerican,4,40,11001
,,,,,
Torigo Japanese Restaurant,torigo-japanese-restaurant-floral-park,japanese,4.5,205,11001
,,,,,
Glow Thai and Japanese,glow-thai-and-japanese-floral-park,japanese,3.5,119,11001
,,,,,
Crabtree's Restaurant,crabtrees-restaurant-floral-park,mediterranean,4.5,117,11001
,,,,,
Sempre Fame Gourmet Grill & BBQ Catering,sempre-fame-gourmet-grill-and-bbq-catering-floral-park,bbq,4.5,92,11001
,,,,,
JC Asian Bistro,jc-asian-bistro-floral-park-3,asianfusion,5,41,11001
,,,,,
New Win Chinese Restaurant,new-win-chinese-restaurant-floral-park,chinese,4,16,11001
,,,,,
Fat Ernie's Cheesesteak Co,fat-ernies-cheesesteak-co-floral-park,cheesesteaks,4,39,11001
,,,,,
Triple Crown Diner,triple-crown-diner-bellerose,diners,3.5,122,11426
,,,,,
Ciros Pizza,ciros-pizza-floral-park,pizza,4,23,11001
,,,,,
Trattoria Lucia Restaurant,trattoria-lucia-restaurant-bellerose,italian,4,125,11426
,,,,,
Italian Affair Pizza & Restaurant,italian-affair-pizza-and-restaurant-bellerose,pizza,4,36,11426
,,,,,
Yard Flavors,yard-flavors-elmont,caribbean,4,14,11003
,,,,,
Chipotle Mexican Grill,chipotle-mexican-grill-great-neck,mexican,3,77,11021
,,,,,
Wild Ginger,wild-ginger-great-neck,asianfusion,3.5,128,11021
,,,,,
Mario's Pizzeria,marios-pizzeria-great-neck,pizza,4,67,11021
,,,,,
Krung Tep Thai Bistro,krung-tep-thai-bistro-great-neck-plaza,thai,4,97,11021
,,,,,
Senor Nacho,senor-nacho-great-neck,mexican,3,78,11021
,,,,,
Mi Casa Es Tu Casa,mi-casa-es-tu-casa-great-neck,latin,3.5,34,11021
,,,,,
Laverne,laverne-great-neck,japanese,4,82,11021
,,,,,
Village Market,village-market-great-neck,french,4.5,9,11021
,,,,,
Bareburger,bareburger-great-neck,burgers,4,162,11021
,,,,,
Chatanooga Restaurant,chatanooga-restaurant-great-neck,persian,3.5,27,11021
,,,,,
Kensington Kosher Deli,kensington-kosher-deli-great-neck,kosher,4,53,11021
,,,,,
Village Asian Fusion,village-asian-fusion-great-neck,sushi,4,26,11021
,,,,,
Elaine's Asian Bistro & Grill,elaines-asian-bistro-and-grill-great-neck,asianfusion,3.5,175,11021
,,,,,
Brasserie Americana,brasserie-americana-great-neck-3,french,4.5,8,11021
,,,,,
Great Neck Diner,great-neck-diner-great-neck,diners,3.5,34,11021
,,,,,
Gino's Pizza,ginos-pizza-great-neck,pizza,3.5,86,11021
,,,,,
Burger Village,burger-village-great-neck,burgers,4,125,11021
,,,,,
Bee Organic,bee-organic-great-neck,vegetarian,3,68,11021
,,,,,
Mizu,mizu-great-neck,japanese,4.5,22,11021
,,,,,
Grill Time,grill-time-great-neck,kosher,4,30,11021
,,,,,
Harbor Q,harbor-q-port-washington,bbq,3.5,113,11050
,,,,,
Bosphorus Cafe Grill,bosphorus-cafe-grill-port-washington-3,mediterranean,4.5,75,11050
,,,,,
Salvatore's Coal Oven Pizza,salvatores-coal-oven-pizza-port-washington,pizza,4.5,164,11050
,,,,,
La Piccola Liguria Restaurant,la-piccola-liguria-restaurant-port-washington,italian,4.5,23,11050
,,,,,
Diwan,diwan-port-washington,indpak,4,106,11050
,,,,,
Guajiro,guajiro-port-washington-3,cuban,4,22,11050
,,,,,
Wild Honey on Main,wild-honey-on-main-port-washington,newamerican,4,72,11050
,,,,,
COFFEED,coffeed-port-washington,cafes,4.5,54,11050
,,,,,
Mole Mole Mexican Grill,mole-mole-mexican-grill-port-washington-2,mexican,4,32,11050
,,,,,
Yummy Gyro,yummy-gyro-port-washington-2,mediterranean,4.5,152,11050
,,,,,
Bonsai Japanese Restaurant,bonsai-japanese-restaurant-port-washington,sushi,4,48,11050
,,,,,
Rosa Pizza,rosa-pizza-port-washington,pizza,4,33,11050
,,,,,
Smashburger,smashburger-port-washington-3,burgers,3.5,75,11050
,,,,,
Butler's Flat,butlers-flat-port-washington,seafood,3.5,87,11050
,,,,,
Hickory's Famous BBQ Grill,hickorys-famous-bbq-grill-port-washington,bbq,4,72,11050
,,,,,
Hinck's Delicatessen,hincks-delicatessen-port-washington,delis,4.5,20,11050
,,,,,
KC Gallagher's Pub,kc-gallaghers-pub-sea-cliff,pubs,4.5,15,11579
,,,,,
Oak Room Tavern,oak-room-tavern-sea-cliff,gastropubs,4,48,11579
,,,,,
Metropolitan Bistro,metropolitan-bistro-sea-cliff,newamerican,4,35,11579
,,,,,
Still Partners,still-partners-sea-cliff,tradamerican,4.5,29,11579
,,,,,
LIC Market,lic-market-long-island-city,breakfast_brunch,4,587,11101
,,,,,
The Beast Next Door,the-beast-next-door-long-island-city,bars,4.5,91,11101
,,,,,
Khao Man Gai NY,khao-man-gai-ny-long-island-city,thai,4,33,11101
,,,,,
Mu Ramen,mu-ramen-long-island-city-2,ramen,4,660,11101
,,,,,
Jora Restaurant & Bar,jora-restaurant-and-bar-long-island-city,peruvian,4.5,229,11101
,,,,,
Sweet & Sara,sweet-and-sara-long-island-city-3,desserts,5,57,11101
,,,,,
Murasaki,murasaki-long-island-city,japanese,4.5,92,11101
,,,,,
sLICe,slice-long-island-city,italian,3.5,167,11101
,,,,,
Café Henri,café-henri-long-island-city-2,french,4,519,11101
,,,,,
Tuk Tuk,tuk-tuk-long-island-city,thai,4,509,11101
,,,,,
Casa Enrique,casa-enrique-long-island-city,mexican,4,615,11101
,,,,,
House of Thai,house-of-thai-long-island-city-4,thai,4,124,11101
,,,,,
51st Bakery and Cafe,51st-bakery-and-cafe-long-island-city,bakeries,4.5,118,11101
,,,,,
Crescent Grill,crescent-grill-long-island-city,newamerican,4.5,190,11101
,,,,,
Mysttik Masaala,mysttik-masaala-long-island-city-4,foodtrucks,4.5,57,11109
,,,,,
Ashbox,ashbox-brooklyn,japanese,4.5,105,11222
,,,,,
Acapulco,acapulco-brooklyn-2,mexican,4,219,11222
,,,,,
Lobster Joint,lobster-joint-brooklyn,seafood,4,504,11222
,,,,,
Tacos El Vagabundo,tacos-el-vagabundo-sunnyside,mexican,4.5,78,11104
,,,,,
Astoria Craft,astoria-craft-astoria,bars,4.5,67,11102
,,,,,
Vesta,vesta-astoria,italian,4,591,11102
,,,,,
Pao & Cha Cha,pao-and-cha-cha-astoria-2,asianfusion,4,83,11102
,,,,,
The Barn,the-barn-astoria,newamerican,4,115,11102
,,,,,
S & J,s-and-j-astoria,moroccan,5,20,11102
,,,,,
Nosh Borough,nosh-borough-astoria,tradamerican,4.5,209,11102
,,,,,
Pita House,pita-house-astoria,mideastern,4,235,11102
,,,,,
BZ Grill,bz-grill-astoria,greek,4,474,11102
,,,,,
El Grill Restaurant and Bar,el-grill-restaurant-and-bar-astoria,mexican,4,171,11102
,,,,,
Arepas Grill,arepas-grill-astoria,venezuelan,4,179,11106
,,,,,
SVL Bar,svl-bar-astoria,mediterranean,4.5,74,11102
,,,,,
The Sparrow Tavern,the-sparrow-tavern-astoria,bars,4,479,11102
,,,,,
King Souvlaki - Astoria,king-souvlaki-astoria-astoria,greek,4.5,145,11105
,,,,,
Favela,favela-astoria-3,brazilian,4,198,11103
,,,,,
Los Portales,los-portales-astoria-2,mexican,4,155,11105
,,,,,
Fatima's Halal Kitchen,fatimas-halal-kitchen-astoria,chinese,4,253,11106
,,,,,
El Rey Del Taco Truck,el-rey-del-taco-truck-astoria,mexican,4.5,339,11103
,,,,,
Tamashii Ramen,tamashii-ramen-astoria,ramen,4,427,11106
,,,,,
Pao de Queijo,pao-de-queijo-astoria-4,brazilian,4,229,11106
,,,,,
Ramen Okidoki,ramen-okidoki-astoria,ramen,4,304,11103
,,,,,
De Mole Astoria,de-mole-astoria-astoria,mexican,4,262,11103
,,,,,
Mezquite Restaurant,mezquite-restaurant-astoria,mexican,4.5,151,11103
,,,,,
Fatty's Cafe,fattys-cafe-astoria-2,breakfast_brunch,4.5,114,11103
,,,,,
Hinomaru Ko Ramen,hinomaru-ko-ramen-astoria,ramen,4.5,39,11103
,,,,,
Queens Comfort,queens-comfort-astoria,breakfast_brunch,4,1346,11103
,,,,,
Halal Sandwich Shop,halal-sandwich-shop-astoria,halal,4,69,11103
,,,,,
Ignited Restaurant & Lounge,ignited-restaurant-and-lounge-astoria-7,hookah_bars,4.5,244,11103
,,,,,
Butcher Bar,butcher-bar-astoria-2,bbq,4,1238,11103
,,,,,
The Bao Shoppe,the-bao-shoppe-astoria,asianfusion,4,244,11103
,,,,,
George's Deli,georges-deli-astoria,delis,4.5,24,11103
,,,,,
Sugar Freak,sugar-freak-astoria,cajun,4,1032,11103
,,,,,
Little Morocco,little-morocco-astoria,moroccan,4,107,11103
,,,,,
Kurry Qulture,kurry-qulture-astoria,indpak,4.5,125,11103
,,,,,
Duzan Mediterranean Grill,duzan-mediterranean-grill-astoria,mideastern,4.5,294,11103
,,,,,
Sweet Afton,sweet-afton-astoria,bars,4,878,11103
,,,,,
The Queens Kickshaw,the-queens-kickshaw-astoria,newamerican,4,944,11103
,,,,,
Milkflower,milkflower-astoria,pizza,4,377,11106
,,,,,
Venturo Osteria & Wine Bar,venturo-osteria-and-wine-bar-sunnyside,italian,4,179,11104
,,,,,
Bliss 46 Bistro,bliss-46-bistro-sunnyside,french,4,139,11104
,,,,,
Souk El Shater,souk-el-shater-sunnyside,lebanese,4,119,11104
,,,,,
Blu Orchid Thai Kitchen,blu-orchid-thai-kitchen-sunnyside,thai,4,143,11104
,,,,,
Taiyo Foods,taiyo-foods-sunnyside,grocery,4.5,55,11104
,,,,,
Takesushi,takesushi-sunnyside,japanese,4,285,11104
,,,,,
Quaint,quaint-sunnyside,newamerican,4,216,11104
,,,,,
Mangal Kabob,mangal-kabob-sunnyside,turkish,4,172,11104
,,,,,
Doma,doma-sunnyside,korean,4,57,11104
,,,,,
Los Verdes,los-verdes-sunnyside,burgers,3.5,85,11104
,,,,,
Tri Mexican Tacos,tri-mexican-tacos-sunnyside,mexican,4,18,11104
,,,,,
The Kitchen,the-kitchen-sunnyside,breakfast_brunch,3.5,165,11104
,,,,,
SoleLuna Restaurant,soleluna-restaurant-sunnyside,cafes,4.5,169,11104
,,,,,
I Am Thai Restaurant,i-am-thai-restaurant-woodside-2,thai,4,216,11377
,,,,,
Tito Rad's Grill,tito-rads-grill-woodside,bbq,4,469,11377
,,,,,
El Rey del Taco Deli,el-rey-del-taco-deli-woodside,mexican,4,35,11377
,,,,,
Sunnyside Pizza,sunnyside-pizza-sunnyside-2,pizza,4,267,11104
,,,,,
Thai Diva Cuisine,thai-diva-cuisine-woodside-3,thai,5,42,11377
